MEASURED_IN_DATE,WELL_NAME,OIL_RATE_5_days_ago,OIL_RATE_4_days_ago,OIL_RATE_3_days_ago,OIL_RATE_2_days_ago,OIL_RATE_1_days_ago,TARGET_OIL_RATE
2021-03-26,70,139.73999999999998,130.87999999999997,131.83999999999995,137.27999999999997,130.55999999999997,130.87999999999997
2021-03-27,70,130.87999999999997,131.83999999999995,137.27999999999997,130.55999999999997,130.87999999999997,130.55999999999997
2021-03-28,70,131.83999999999995,137.27999999999997,130.55999999999997,130.87999999999997,130.55999999999997,131.2
2021-03-29,70,137.27999999999997,130.55999999999997,130.87999999999997,130.55999999999997,131.2,122.10000000000002
2021-03-30,70,130.55999999999997,130.87999999999997,130.55999999999997,131.2,122.10000000000002,123.0
2021-03-31,70,130.87999999999997,130.55999999999997,131.2,122.10000000000002,123.0,121.5
2021-04-01,70,130.55999999999997,131.2,122.10000000000002,123.0,121.5,122.40000000000002
2021-04-02,70,131.2,122.10000000000002,123.0,121.5,122.40000000000002,109.89
2021-04-03,70,122.10000000000002,123.0,121.5,122.40000000000002,109.89,106.11
2021-04-04,70,123.0,121.5,122.40000000000002,109.89,106.11,108.54
2021-04-05,70,121.5,122.40000000000002,109.89,106.11,108.54,107.46
2021-04-06,70,122.40000000000002,109.89,106.11,108.54,107.46,106.92
2021-04-07,70,109.89,106.11,108.54,107.46,106.92,109.08
2021-04-08,70,106.11,108.54,107.46,106.92,109.08,109.62
2021-04-09,70,108.54,107.46,106.92,109.08,109.62,109.35
2021-04-10,70,107.46,106.92,109.08,109.62,109.35,109.35
2021-04-11,70,106.92,109.08,109.62,109.35,109.35,108.54
2021-04-12,70,109.08,109.62,109.35,109.35,108.54,105.84
2021-04-13,70,109.62,109.35,109.35,108.54,105.84,105.84
2021-04-14,70,109.35,109.35,108.54,105.84,105.84,106.65
2021-04-15,70,109.35,108.54,105.84,105.84,106.65,109.62
2021-04-16,70,108.54,105.84,105.84,106.65,109.62,108.27
2021-04-17,70,105.84,105.84,106.65,109.62,108.27,106.92
2021-04-18,70,105.84,106.65,109.62,108.27,106.92,104.76
2021-04-19,70,106.65,109.62,108.27,106.92,104.76,108.27
2021-04-20,70,109.62,108.27,106.92,104.76,108.27,108.27
2021-04-21,70,108.27,106.92,104.76,108.27,108.27,107.46
2021-04-22,70,106.92,104.76,108.27,108.27,107.46,107.46
2021-04-23,70,104.76,108.27,108.27,107.46,107.46,106.38
2021-04-24,70,108.27,108.27,107.46,107.46,106.38,107.46
2021-04-25,70,108.27,107.46,107.46,106.38,107.46,107.46
2021-04-26,70,107.46,107.46,106.38,107.46,107.46,104.49
2021-04-27,70,107.46,106.38,107.46,107.46,104.49,106.92
2021-04-28,70,106.38,107.46,107.46,104.49,106.92,101.79
2021-04-29,70,107.46,107.46,104.49,106.92,101.79,109.33
2021-04-30,70,107.46,104.49,106.92,101.79,109.33,111.36
2021-05-01,70,104.49,106.92,101.79,109.33,111.36,113.1
2021-05-02,70,106.92,101.79,109.33,111.36,113.1,108.75
2021-05-03,70,101.79,109.33,111.36,113.1,108.75,110.49
2021-05-04,70,109.33,111.36,113.1,108.75,110.49,113.68
2021-05-05,70,111.36,113.1,108.75,110.49,113.68,113.1
2021-05-06,70,113.1,108.75,110.49,113.68,113.1,111.07
2021-05-07,70,108.75,110.49,113.68,113.1,111.07,111.07
2021-05-08,70,110.49,113.68,113.1,111.07,111.07,112.23000000000002
2021-05-09,70,113.68,113.1,111.07,111.07,112.23000000000002,111.65000000000002
2021-05-10,70,113.1,111.07,111.07,112.23000000000002,111.65000000000002,109.33
2021-05-11,70,111.07,111.07,112.23000000000002,111.65000000000002,109.33,109.91
2021-05-12,70,111.07,112.23000000000002,111.65000000000002,109.33,109.91,109.33
2021-05-13,70,112.23000000000002,111.65000000000002,109.33,109.91,109.33,106.43
2021-05-14,70,111.65000000000002,109.33,109.91,109.33,106.43,107.01000000000002
2021-05-15,70,109.33,109.91,109.33,106.43,107.01000000000002,107.88
2021-05-16,70,109.91,109.33,106.43,107.01000000000002,107.88,106.14
2021-05-17,70,109.33,106.43,107.01000000000002,107.88,106.14,106.14
2021-05-18,70,106.43,107.01000000000002,107.88,106.14,106.14,106.14
2021-05-19,70,107.01000000000002,107.88,106.14,106.14,106.14,105.85
2021-05-20,70,107.88,106.14,106.14,106.14,105.85,105.85
2021-05-21,70,106.14,106.14,106.14,105.85,105.85,104.69
2021-05-22,70,106.14,106.14,105.85,105.85,104.69,107.01000000000002
2021-05-23,70,106.14,105.85,105.85,104.69,107.01000000000002,107.88
2021-05-24,70,105.85,105.85,104.69,107.01000000000002,107.88,108.75
2021-05-25,70,105.85,104.69,107.01000000000002,107.88,108.75,99.9
2021-05-26,70,104.69,107.01000000000002,107.88,108.75,99.9,99.9
2021-05-27,70,107.01000000000002,107.88,108.75,99.9,99.9,103.14
2021-05-28,70,107.88,108.75,99.9,99.9,103.14,102.6
2021-05-29,70,108.75,99.9,99.9,103.14,102.6,102.33
2021-05-30,70,99.9,99.9,103.14,102.6,102.33,103.14
2021-05-31,70,99.9,103.14,102.6,102.33,103.14,103.14
2021-06-01,70,103.14,102.6,102.33,103.14,103.14,103.68
2021-06-02,70,102.6,102.33,103.14,103.14,103.68,104.76
2021-06-03,70,102.33,103.14,103.14,103.68,104.76,99.84
2021-06-04,70,103.14,103.14,103.68,104.76,99.84,98.8
2021-06-05,70,103.14,103.68,104.76,99.84,98.8,98.8
2021-06-06,70,103.68,104.76,99.84,98.8,98.8,95.25
2021-06-07,70,104.76,99.84,98.8,98.8,95.25,96.5
2021-06-08,70,99.84,98.8,98.8,95.25,96.5,97.0
2021-06-09,70,98.8,98.8,95.25,96.5,97.0,96.5
2021-06-10,70,98.8,95.25,96.5,97.0,96.5,96.75
2021-06-11,70,95.25,96.5,97.0,96.5,96.75,94.32
2021-06-12,70,96.5,97.0,96.5,96.75,94.32,92.64
2021-06-13,70,97.0,96.5,96.75,94.32,92.64,93.12
2021-06-14,70,96.5,96.75,94.32,92.64,93.12,93.84
2021-06-15,70,96.75,94.32,92.64,93.12,93.84,95.76
2021-06-16,70,94.32,92.64,93.12,93.84,95.76,95.04
2021-06-17,70,92.64,93.12,93.84,95.76,95.04,95.04
2021-06-18,70,93.12,93.84,95.76,95.04,95.04,99.0
2021-06-19,70,93.84,95.76,95.04,95.04,99.0,99.5
2021-06-20,70,95.76,95.04,95.04,99.0,99.5,99.5
2021-06-21,70,95.04,95.04,99.0,99.5,99.5,99.0
2021-06-22,70,95.04,99.0,99.5,99.5,99.0,104.0
2021-06-23,70,99.0,99.5,99.5,99.0,104.0,105.0
2021-06-24,70,99.5,99.5,99.0,104.0,105.0,104.5
2021-06-25,70,99.5,99.0,104.0,105.0,104.5,100.32
2021-06-26,70,99.0,104.0,105.0,104.5,100.32,98.4
2021-06-27,70,104.0,105.0,104.5,100.32,98.4,97.68
2021-06-28,70,105.0,104.5,100.32,98.4,97.68,96.96
2021-06-29,70,104.5,100.32,98.4,97.68,96.96,95.76
2021-06-30,70,100.32,98.4,97.68,96.96,95.76,96.96
2021-07-01,70,98.4,97.68,96.96,95.76,96.96,94.99
2021-07-02,70,97.68,96.96,95.76,96.96,94.99,94.76
2021-07-03,70,96.96,95.76,96.96,94.99,94.76,89.32
2021-07-04,70,95.76,96.96,94.99,94.76,89.32,89.32
2021-07-05,70,96.96,94.99,94.76,89.32,89.32,89.53999999999999
2021-07-06,70,94.99,94.76,89.32,89.32,89.53999999999999,89.53999999999999
2021-07-07,70,94.76,89.32,89.32,89.53999999999999,89.53999999999999,89.53999999999999
2021-07-08,70,89.32,89.32,89.53999999999999,89.53999999999999,89.53999999999999,79.85999999999999
2021-07-09,70,89.32,89.53999999999999,89.53999999999999,89.53999999999999,79.85999999999999,76.99999999999999
2021-07-10,70,89.53999999999999,89.53999999999999,89.53999999999999,79.85999999999999,76.99999999999999,70.61999999999999
2021-07-11,70,89.53999999999999,89.53999999999999,79.85999999999999,76.99999999999999,70.61999999999999,74.05999999999999
2021-07-12,70,89.53999999999999,79.85999999999999,76.99999999999999,70.61999999999999,74.05999999999999,74.05999999999999
2021-07-13,70,79.85999999999999,76.99999999999999,70.61999999999999,74.05999999999999,74.05999999999999,66.92999999999999
2021-07-14,70,76.99999999999999,70.61999999999999,74.05999999999999,74.05999999999999,66.92999999999999,67.39
2021-07-15,70,70.61999999999999,74.05999999999999,74.05999999999999,66.92999999999999,67.39,67.61999999999999
2021-07-16,70,74.05999999999999,74.05999999999999,66.92999999999999,67.39,67.61999999999999,67.61999999999999
2021-07-17,70,74.05999999999999,66.92999999999999,67.39,67.61999999999999,67.61999999999999,67.85
2021-07-18,70,66.92999999999999,67.39,67.61999999999999,67.61999999999999,67.85,68.08
2020-07-06,71,66.5,66.5,66.5,66.5,66.5,66.5
2020-07-07,71,66.5,66.5,66.5,66.5,66.5,66.5
2020-07-08,71,66.5,66.5,66.5,66.5,66.5,66.5
2020-07-09,71,66.5,66.5,66.5,66.5,66.5,66.5
2020-07-10,71,66.5,66.5,66.5,66.5,66.5,66.5
2020-07-11,71,66.5,66.5,66.5,66.5,66.5,66.5
2020-07-12,71,66.5,66.5,66.5,66.5,66.5,66.5
2020-07-13,71,66.5,66.5,66.5,66.5,66.5,66.5
2020-07-14,71,66.5,66.5,66.5,66.5,66.5,67.45
2020-07-15,71,66.5,66.5,66.5,66.5,67.45,56.7
2020-07-16,71,66.5,66.5,66.5,67.45,56.7,60.3
2020-07-17,71,66.5,66.5,67.45,56.7,60.3,63.05
2020-07-18,71,66.5,67.45,56.7,60.3,63.05,63.05
2020-07-19,71,67.45,56.7,60.3,63.05,63.05,63.05
2020-07-20,71,56.7,60.3,63.05,63.05,63.05,64.35
2020-07-21,71,60.3,63.05,63.05,63.05,64.35,64.35
2020-07-22,71,63.05,63.05,63.05,64.35,64.35,64.35
2020-07-23,71,63.05,63.05,64.35,64.35,64.35,64.35
2020-07-24,71,63.05,64.35,64.35,64.35,64.35,65.34
2020-07-25,71,64.35,64.35,64.35,64.35,65.34,65.34
2020-07-26,71,64.35,64.35,64.35,65.34,65.34,65.34
2020-07-27,71,64.35,64.35,65.34,65.34,65.34,60.39
2020-07-28,71,64.35,65.34,65.34,65.34,60.39,60.39
2020-07-29,71,65.34,65.34,65.34,60.39,60.39,60.39
2020-07-30,71,65.34,65.34,60.39,60.39,60.39,58.41
2020-07-31,71,65.34,60.39,60.39,60.39,58.41,56.43
2020-08-01,71,60.39,60.39,60.39,58.41,56.43,56.43
2020-08-02,71,60.39,60.39,58.41,56.43,56.43,56.43
2020-08-03,71,60.39,58.41,56.43,56.43,56.43,56.43
2020-08-04,71,58.41,56.43,56.43,56.43,56.43,56.43
2020-08-05,71,56.43,56.43,56.43,56.43,56.43,62.72
2020-08-06,71,56.43,56.43,56.43,56.43,62.72,64.67999999999999
2020-08-07,71,56.43,56.43,56.43,62.72,64.67999999999999,87.22
2020-08-08,71,56.43,56.43,62.72,64.67999999999999,87.22,87.22
2020-08-09,71,56.43,62.72,64.67999999999999,87.22,87.22,87.22
2020-08-10,71,62.72,64.67999999999999,87.22,87.22,87.22,88.2
2020-08-11,71,64.67999999999999,87.22,87.22,87.22,88.2,88.2
2020-08-12,71,87.22,87.22,87.22,88.2,88.2,87.22
2020-08-13,71,87.22,87.22,88.2,88.2,87.22,86.24
2020-08-14,71,87.22,88.2,88.2,87.22,86.24,86.24
2020-08-15,71,88.2,88.2,87.22,86.24,86.24,86.24
2020-08-16,71,88.2,87.22,86.24,86.24,86.24,86.24
2020-08-17,71,87.22,86.24,86.24,86.24,86.24,88.2
2020-08-18,71,86.24,86.24,86.24,86.24,88.2,86.24
2020-08-19,71,86.24,86.24,86.24,88.2,86.24,86.24
2020-08-20,71,86.24,86.24,88.2,86.24,86.24,87.22
2020-08-21,71,86.24,88.2,86.24,86.24,87.22,86.24
2020-08-22,71,88.2,86.24,86.24,87.22,86.24,87.22
2020-08-23,71,86.24,86.24,87.22,86.24,87.22,85.26
2020-08-24,71,86.24,87.22,86.24,87.22,85.26,85.26
2020-08-25,71,87.22,86.24,87.22,85.26,85.26,87.22
2020-08-26,71,86.24,87.22,85.26,85.26,87.22,84.28
2020-08-27,71,87.22,85.26,85.26,87.22,84.28,84.28
2020-08-28,71,85.26,85.26,87.22,84.28,84.28,85.26
2020-08-29,71,85.26,87.22,84.28,84.28,85.26,84.28
2020-08-30,71,87.22,84.28,84.28,85.26,84.28,86.24
2020-08-31,71,84.28,84.28,85.26,84.28,86.24,84.28
2020-09-01,71,84.28,85.26,84.28,86.24,84.28,84.28
2020-09-02,71,85.26,84.28,86.24,84.28,84.28,85.26
2020-09-03,71,84.28,86.24,84.28,84.28,85.26,83.3
2020-09-04,71,86.24,84.28,84.28,85.26,83.3,83.3
2020-09-05,71,84.28,84.28,85.26,83.3,83.3,83.3
2020-09-06,71,84.28,85.26,83.3,83.3,83.3,82.32
2020-09-07,71,85.26,83.3,83.3,83.3,82.32,84.28
2020-09-08,71,83.3,83.3,83.3,82.32,84.28,84.28
2020-09-09,71,83.3,83.3,82.32,84.28,84.28,84.28
2020-09-10,71,83.3,82.32,84.28,84.28,84.28,84.28
2020-09-11,71,82.32,84.28,84.28,84.28,84.28,82.32
2020-09-12,71,84.28,84.28,84.28,84.28,82.32,82.32
2020-09-13,71,84.28,84.28,84.28,82.32,82.32,82.32
2020-09-14,71,84.28,84.28,82.32,82.32,82.32,82.32
2020-09-15,71,84.28,82.32,82.32,82.32,82.32,82.32
2020-09-16,71,82.32,82.32,82.32,82.32,82.32,82.32
2020-09-17,71,82.32,82.32,82.32,82.32,82.32,82.32
2020-09-18,71,82.32,82.32,82.32,82.32,82.32,82.32
2020-09-19,71,82.32,82.32,82.32,82.32,82.32,82.32
2020-09-20,71,82.32,82.32,82.32,82.32,82.32,83.3
2020-09-21,71,82.32,82.32,82.32,82.32,83.3,82.32
2020-09-22,71,82.32,82.32,82.32,83.3,82.32,82.32
2020-09-23,71,82.32,82.32,83.3,82.32,82.32,82.32
2020-09-24,71,82.32,83.3,82.32,82.32,82.32,82.32
2020-09-25,71,83.3,82.32,82.32,82.32,82.32,80.36
2020-09-26,71,82.32,82.32,82.32,82.32,80.36,81.34
2020-09-27,71,82.32,82.32,82.32,80.36,81.34,81.34
2020-09-28,71,82.32,82.32,80.36,81.34,81.34,80.36
2020-09-29,71,82.32,80.36,81.34,81.34,80.36,80.36
2020-09-30,71,80.36,81.34,81.34,80.36,80.36,90.16
2020-10-01,71,81.34,81.34,80.36,80.36,90.16,83.3
2020-10-02,71,81.34,80.36,80.36,90.16,83.3,80.36
2020-10-03,71,80.36,80.36,90.16,83.3,80.36,81.34
2020-10-04,71,80.36,90.16,83.3,80.36,81.34,83.3
2020-10-05,71,90.16,83.3,80.36,81.34,83.3,84.28
2020-10-06,71,83.3,80.36,81.34,83.3,84.28,97.02
2020-10-07,71,80.36,81.34,83.3,84.28,97.02,97.02
2020-10-08,71,81.34,83.3,84.28,97.02,97.02,91.14
2020-10-09,71,83.3,84.28,97.02,97.02,91.14,84.28
2020-10-10,71,84.28,97.02,97.02,91.14,84.28,84.28
2020-10-11,71,97.02,97.02,91.14,84.28,84.28,84.28
2020-10-12,71,97.02,91.14,84.28,84.28,84.28,78.4
2020-10-13,71,91.14,84.28,84.28,84.28,78.4,75.46
2020-10-14,71,84.28,84.28,84.28,78.4,75.46,72.52
2020-10-15,71,84.28,84.28,78.4,75.46,72.52,68.6
2020-10-16,71,84.28,78.4,75.46,72.52,68.6,68.6
2020-10-17,71,78.4,75.46,72.52,68.6,68.6,68.6
2020-10-18,71,75.46,72.52,68.6,68.6,68.6,84.28
2020-10-19,71,72.52,68.6,68.6,68.6,84.28,88.2
2020-10-20,71,68.6,68.6,68.6,84.28,88.2,87.22
2020-10-21,71,68.6,68.6,84.28,88.2,87.22,87.22
2020-10-22,71,68.6,84.28,88.2,87.22,87.22,87.22
2020-10-23,71,84.28,88.2,87.22,87.22,87.22,90.16
2020-10-24,71,88.2,87.22,87.22,87.22,90.16,93.1
2020-10-25,71,87.22,87.22,87.22,90.16,93.1,93.1
2020-10-26,71,87.22,87.22,90.16,93.1,93.1,89.17999999999999
2020-10-27,71,87.22,90.16,93.1,93.1,89.17999999999999,90.16
2020-10-28,71,90.16,93.1,93.1,89.17999999999999,90.16,91.14
2020-10-29,71,93.1,93.1,89.17999999999999,90.16,91.14,87.22
2020-10-30,71,93.1,89.17999999999999,90.16,91.14,87.22,88.2
2020-10-31,71,89.17999999999999,90.16,91.14,87.22,88.2,84.28
2020-11-01,71,90.16,91.14,87.22,88.2,84.28,81.34
2020-11-02,71,91.14,87.22,88.2,84.28,81.34,82.32
2020-11-03,71,87.22,88.2,84.28,81.34,82.32,81.34
2020-11-04,71,88.2,84.28,81.34,82.32,81.34,77.42
2020-11-05,71,84.28,81.34,82.32,81.34,77.42,77.42
2020-11-06,71,81.34,82.32,81.34,77.42,77.42,89.17999999999999
2020-11-07,71,82.32,81.34,77.42,77.42,89.17999999999999,89.17999999999999
2020-11-08,71,81.34,77.42,77.42,89.17999999999999,89.17999999999999,84.28
2020-11-09,71,77.42,77.42,89.17999999999999,89.17999999999999,84.28,83.3
2020-11-10,71,77.42,89.17999999999999,89.17999999999999,84.28,83.3,85.26
2020-11-11,71,89.17999999999999,89.17999999999999,84.28,83.3,85.26,87.22
2020-11-12,71,89.17999999999999,84.28,83.3,85.26,87.22,103.88
2020-11-13,71,84.28,83.3,85.26,87.22,103.88,81.34
2020-11-14,71,83.3,85.26,87.22,103.88,81.34,81.34
2020-11-15,71,85.26,87.22,103.88,81.34,81.34,72.52
2020-11-16,71,87.22,103.88,81.34,81.34,72.52,72.52
2020-11-17,71,103.88,81.34,81.34,72.52,72.52,73.5
2020-11-18,71,81.34,81.34,72.52,72.52,73.5,73.5
2020-11-19,71,81.34,72.52,72.52,73.5,73.5,66.64
2020-11-20,71,72.52,72.52,73.5,73.5,66.64,66.64
2020-11-21,71,72.52,73.5,73.5,66.64,66.64,66.64
2020-11-22,71,73.5,73.5,66.64,66.64,66.64,66.64
2020-11-23,71,73.5,66.64,66.64,66.64,66.64,83.42
2020-11-24,71,66.64,66.64,66.64,66.64,83.42,87.3
2020-11-25,71,66.64,66.64,66.64,83.42,87.3,73.72
2020-11-26,71,66.64,66.64,83.42,87.3,73.72,74.69
2020-11-27,71,66.64,83.42,87.3,73.72,74.69,74.69
2020-11-28,71,83.42,87.3,73.72,74.69,74.69,74.69
2020-11-29,71,87.3,73.72,74.69,74.69,74.69,74.69
2020-11-30,71,73.72,74.69,74.69,74.69,74.69,72.75
2020-12-01,71,74.69,74.69,74.69,74.69,72.75,72.75
2020-12-02,71,74.69,74.69,74.69,72.75,72.75,82.45
2020-12-03,71,74.69,74.69,72.75,72.75,82.45,86.33
2020-12-04,71,74.69,72.75,72.75,82.45,86.33,86.33
2020-12-05,71,72.75,72.75,82.45,86.33,86.33,91.18
2020-12-06,71,72.75,82.45,86.33,86.33,91.18,91.18
2020-12-07,71,82.45,86.33,86.33,91.18,91.18,90.21
2020-12-08,71,86.33,86.33,91.18,91.18,90.21,90.21
2020-12-09,71,86.33,91.18,91.18,90.21,90.21,90.21
2020-12-10,71,91.18,91.18,90.21,90.21,90.21,112.52
2020-12-11,71,91.18,90.21,90.21,90.21,112.52,79.53999999999999
2020-12-12,71,90.21,90.21,90.21,112.52,79.53999999999999,96.03
2020-12-13,71,90.21,90.21,112.52,79.53999999999999,96.03,96.03
2020-12-14,71,90.21,112.52,79.53999999999999,96.03,96.03,96.03
2020-12-15,71,112.52,79.53999999999999,96.03,96.03,96.03,96.03
2020-12-16,71,79.53999999999999,96.03,96.03,96.03,96.03,79.53999999999999
2020-12-17,71,96.03,96.03,96.03,96.03,79.53999999999999,76.63
2020-12-18,71,96.03,96.03,96.03,79.53999999999999,76.63,76.63
2020-12-19,71,96.03,96.03,79.53999999999999,76.63,76.63,76.63
2020-12-20,71,96.03,79.53999999999999,76.63,76.63,76.63,78.57
2020-12-21,71,79.53999999999999,76.63,76.63,76.63,78.57,78.57
2020-12-22,71,76.63,76.63,76.63,78.57,78.57,78.57
2020-12-23,71,76.63,76.63,78.57,78.57,78.57,75.66
2020-12-24,71,76.63,78.57,78.57,78.57,75.66,75.05
2020-12-25,71,78.57,78.57,78.57,75.66,75.05,71.25
2020-12-26,71,78.57,78.57,75.66,75.05,71.25,73.14999999999999
2020-12-27,71,78.57,75.66,75.05,71.25,73.14999999999999,73.14999999999999
2020-12-28,71,75.66,75.05,71.25,73.14999999999999,73.14999999999999,73.14999999999999
2020-12-29,71,75.05,71.25,73.14999999999999,73.14999999999999,73.14999999999999,74.1
2020-12-30,71,71.25,73.14999999999999,73.14999999999999,73.14999999999999,74.1,74.1
2020-12-31,71,73.14999999999999,73.14999999999999,73.14999999999999,74.1,74.1,72.68
2021-01-01,71,73.14999999999999,73.14999999999999,74.1,74.1,72.68,72.68
2021-01-02,71,73.14999999999999,74.1,74.1,72.68,72.68,71.76
2021-01-03,71,74.1,74.1,72.68,72.68,71.76,70.84
2021-01-04,71,74.1,72.68,72.68,71.76,70.84,70.84
2021-01-05,71,72.68,72.68,71.76,70.84,70.84,69.92
2021-01-06,71,72.68,71.76,70.84,70.84,69.92,71.76
2021-01-07,71,71.76,70.84,70.84,69.92,71.76,71.76
2021-01-08,71,70.84,70.84,69.92,71.76,71.76,70.84
2021-01-09,71,70.84,69.92,71.76,71.76,70.84,70.84
2021-01-10,71,69.92,71.76,71.76,70.84,70.84,69.3
2021-01-11,71,71.76,71.76,70.84,70.84,69.3,69.3
2021-01-12,71,71.76,70.84,70.84,69.3,69.3,73.8
2021-01-13,71,70.84,70.84,69.3,69.3,73.8,72.0
2021-01-14,71,70.84,69.3,69.3,73.8,72.0,68.8
2021-01-15,71,69.3,69.3,73.8,72.0,68.8,67.94
2021-01-16,71,69.3,73.8,72.0,68.8,67.94,67.08
2021-01-17,71,73.8,72.0,68.8,67.94,67.08,67.08
2021-01-18,71,72.0,68.8,67.94,67.08,67.08,67.08
2021-01-19,71,68.8,67.94,67.08,67.08,67.08,67.08
2021-01-20,71,67.94,67.08,67.08,67.08,67.08,64.5
2021-01-21,71,67.08,67.08,67.08,67.08,64.5,63.64
2021-01-22,71,67.08,67.08,67.08,64.5,63.64,63.64
2021-01-23,71,67.08,67.08,64.5,63.64,63.64,62.78
2021-01-24,71,67.08,64.5,63.64,63.64,62.78,64.5
2021-01-25,71,64.5,63.64,63.64,62.78,64.5,62.78
2021-01-26,71,63.64,63.64,62.78,64.5,62.78,62.78
2021-01-27,71,63.64,62.78,64.5,62.78,62.78,63.64
2021-01-28,71,62.78,64.5,62.78,62.78,63.64,63.64
2021-01-29,71,64.5,62.78,62.78,63.64,63.64,65.36
2021-01-30,71,62.78,62.78,63.64,63.64,65.36,62.78
2021-01-31,71,62.78,63.64,63.64,65.36,62.78,62.78
2021-02-01,71,63.64,63.64,65.36,62.78,62.78,62.78
2021-02-02,71,63.64,65.36,62.78,62.78,62.78,63.64
2021-02-03,71,65.36,62.78,62.78,62.78,63.64,62.78
2021-02-04,71,62.78,62.78,62.78,63.64,62.78,62.78
2021-02-05,71,62.78,62.78,63.64,62.78,62.78,61.92
2021-02-06,71,62.78,63.64,62.78,62.78,61.92,61.92
2021-02-07,71,63.64,62.78,62.78,61.92,61.92,61.92
2021-02-08,71,62.78,62.78,61.92,61.92,61.92,65.36
2021-02-09,71,62.78,61.92,61.92,61.92,65.36,65.36
2021-02-10,71,61.92,61.92,61.92,65.36,65.36,65.12
2021-02-11,71,61.92,61.92,65.36,65.36,65.12,65.12
2021-02-12,71,61.92,65.36,65.36,65.12,65.12,65.12
2021-02-13,71,65.36,65.36,65.12,65.12,65.12,65.12
2021-02-14,71,65.36,65.12,65.12,65.12,65.12,64.24
2021-02-15,71,65.12,65.12,65.12,65.12,64.24,64.24
2021-02-16,71,65.12,65.12,65.12,64.24,64.24,64.24
2021-02-17,71,65.12,65.12,64.24,64.24,64.24,64.24
2021-02-18,71,65.12,64.24,64.24,64.24,64.24,63.36
2021-02-19,71,64.24,64.24,64.24,64.24,63.36,66.88
2021-02-20,71,64.24,64.24,64.24,63.36,66.88,66.88
2021-02-21,71,64.24,64.24,63.36,66.88,66.88,65.12
2021-02-22,71,64.24,63.36,66.88,66.88,65.12,65.12
2021-02-23,71,63.36,66.88,66.88,65.12,65.12,65.12
2021-02-24,71,66.88,66.88,65.12,65.12,65.12,65.12
